date,PB01,PB02,PB03,PB04,PB05,PB06,PB07,PB08,BB01,BB02,BB03,BB04,BB05,BB06,BB07,VB01,VB02,VB03,VB04,VB05,open,close,fwd_1d,fwd_3d,fwd_5d,fwd_10d,fwd_20d
2019-01-08,1,1,1,1,1,1,0.03673,0.01389,0,0,1,0,0,0.9458,0.00797,1,1,0,0,0.15558,288.52,287.71,-0.006866440273165075,0.02406985856625732,0.0375788334515057,0.054035899540993304,0.0943389185356569
2019-01-10,1,1,1,1,1,0,0.02686,0.01466,0,0,1,0,0,0.55289,0.00792,1,0,0,1,0.04877,267.97,266.13,-0.013430155383774456,0.0814007964394472,0.09276177090653537,0.11649878972436967,0.12809401108768648
2019-01-11,1,1,1,1,0,0,0.0253,0.01471,0,0,0,0,0,0.48712,0.00725,1,0,0,0,0.02031,256.14,252.7,0.013517506278623248,0.026887280248190315,0.03179937952430212,0.04335943270793319,-0.01935293248633485
2019-01-14,1,1,1,1,1,1,0.03724,0.01523,0,0,1,0,0,0.86779,0.0081,1,0,0,0,0.12197,270.76,274.42,0.009107799919851445,0.01970927902655828,0.011803708696127346,0.030711501329738766,0.06182374585595096
2019-01-15,1,1,1,1,1,1,0.04503,0.01616,1,0,1,0,0,1.06799,0.00857,0,0,0,0,-0.09611,274.49,276.99,0.0015850144092219853,0.006376080691642638,0.012319884726224695,0.013868876080691539,0.03458213256484144
2019-01-16,1,1,1,1,1,1,0.04698,0.01718,1,0,1,0,0,1.05074,0.00873,1,1,0,1,0.00373,277.6,278.04,0.007051881701086504,-0.0007555587536878239,0.016226523710153318,0.029071022522846546,0.040008634957185096
2019-01-17,1,1,1,1,1,1,0.05176,0.01831,1,0,1,0,0,1.07376,0.00908,1,1,0,1,0.11866,277.94,279.9,-0.0021787270519323387,0.0037145510393599146,0.021430102150153507,0.01046503321665826,0.05086077576969794
2019-01-18,1,1,1,1,1,0,0.04772,0.01926,0,0,1,0,0,0.90751,0.00908,0,1,0,0,-0.18225,279.98,279.37,-0.002406609195402143,0.014547413793103425,0.01472701149425304,-0.043139367816091956,0.07693965517241375
2019-01-21,1,1,1,1,1,0,0.03987,0.01976,0,0,0,0,0,0.65363,0.00922,1,1,0,1,0.03573,278.4,277.73,0.010826948670911163,0.028668033523973957,0.01766123520736662,0.08614798028847881,0.08650767957987138
2019-01-22,1,1,1,1,1,1,0.05004,0.02045,0,0,1,0,0,0.88207,0.00964,0,1,0,0,-0.0989,278.01,281.02,0.004874057207912452,0.005051942507471319,0.0013163512167355673,0.014444286324178268,0.0767397182296854
2019-01-23,1,1,1,1,1,1,0.0531,0.02135,0,0,1,0,0,0.89328,0.00926,0,1,0,0,-0.11898,281.08,282.45,0.010494328822303167,-0.0003180099643120826,0.01063566658421955,0.036182467050634326,0.09218755521006328
2019-01-24,1,1,1,1,1,1,0.0635,0.02256,1,0,1,0,0,1.03975,0.00955,0,1,0,1,-0.00878,283.01,285.98,-0.01102748118326613,-0.014703308244354951,-0.009592158235602888,0.011552599334850422,0.08205846315420962
2019-01-25,1,1,1,1,1,0,0.04848,0.02336,0,0,1,0,0,0.66098,0.00995,1,1,0,0,0.16972,285.65,282.5,-0.00045928281222396006,0.0104928457869633,-0.058858858858859,-0.06193252075605027,0.08178767002296405
2019-01-28,1,1,1,1,1,0,0.04798,0.02377,0,0,0,0,0,0.63228,0.00919,0,1,0,0,-0.10273,283.05,282.92,-0.004879256090230877,0.00028285542552075604,0.06763780362762084,0.030513029028037986,0.0953222784004526
2019-01-29,1,1,1,1,1,0,0.0408,0.0239,0,0,0,0,0,0.45735,0.00932,0,1,0,0,-0.05343,282.83,281.45,0.017792327948188635,-0.05206035157640021,0.014660878229307617,0.021991317343961203,0.07476336203828904
2019-01-30,1,1,1,1,1,1,0.05531,0.02434,0,0,1,0,0,0.79931,0.00998,1,1,1,0,2.03487,281.02,286.02,-0.009696163539624658,0.056986838420610475,0.02649817978157376,0.011831419770372387,0.05593671240548881
2019-01-31,1,1,1,1,0,0,0.04204,0.02461,0,0,0,0,0,0.46819,0.01065,1,1,0,1,0.09336,285.68,282.91,-0.00526512322628836,0.06474981329350249,0.07897684839432406,0.09865571321882016,0.12471994025392075
2019-02-01,1,1,1,1,1,1,0.05239,0.02491,0,0,0,0,0,0.71318,0.0108,1,1,0,0,0.25384,267.8,266.39,-0.003695393955391313,-0.032433680876336246,-0.12392767586115883,-0.010756235977299688,-0.05833443315296294
2019-02-04,1,1,1,1,1,1,0.05199,0.02538,0,0,0,0,0,0.69656,0.01045,0,1,0,0,-0.18937,303.08,301.96,0.016288270306875186,0.029867769184160897,0.03881384324767434,0.07659407634458426,0.036069430088747856
2019-02-05,1,1,1,1,1,0,0.04967,0.02572,0,0,0,0,0,0.62656,0.01029,0,1,0,0,-0.52343,280.57,285.14,-0.017522112034307202,-0.11042615920664711,-0.03779147681586714,0.013970785312248601,-0.008509782900026908
2019-02-07,1,1,1,1,1,1,0.06848,0.02728,1,0,1,0,0,1.03352,0.01204,1,1,0,0,0.11699,298.48,293.25,0.0028459375976122026,0.011557283170790855,0.0032277097143651456,0.07277964807552162,-0.07763856592510332
2019-02-08,1,1,1,1,1,0,0.05685,0.02803,0,0,0,0,0,0.76198,0.01275,0,1,0,0,-0.10802,288.13,288.95,-0.021809608016504667,0.058060713233127004,0.08392278219864435,0.13870468611847908,0.029546124373710514
2019-02-12,1,1,1,1,1,0,0.07139,0.03021,0,0,0,0,0,0.96401,0.01359,1,1,0,0,1.07282,271.44,265.52,-0.016832518131219443,-0.024928318434811914,0.011367852926294608,0.032889188733344676,-0.055422499578343776
2019-02-13,1,1,1,1,1,0,0.05014,0.03062,0,0,0,0,0,0.46469,0.0141,0,0,0,0,-0.02782,296.45,291.46,-0.009928295642581353,0.014271924986210882,0.041298952013237855,0.0679467733039163,-0.036955322669608326
2019-02-14,1,1,1,1,0,0,0.03338,0.02999,0,0,0,0,0,0.06243,0.01501,0,0,0,1,-0.07494,290.08,287.2,0.004657305713888338,0.042054775476157324,0.05189072709578735,0.04973585430279415,-0.01254692061726681
2019-02-15,1,1,1,1,0,0,0.03844,0.02912,0,0,0,0,0,0.19525,0.01543,0,0,0,1,-0.10671,287.72,289.06,0.01904959822665564,0.0462039346079246,0.07058742033804366,0.04481850928234965,-0.013784981989470868
2019-02-18,1,1,1,1,0,0,0.05462,0.02891,0,0,0,0,0,0.63376,0.01613,1,0,0,1,0.02158,288.72,294.22,0.019068012644029908,0.02868699228442262,0.050576119098602934,0.02375853981849696,-0.008973182420719872
2019-02-19,1,1,1,1,1,1,0.07156,0.02956,1,0,0,0,0,1.01444,0.01596,0,1,0,0,-0.09302,294.21,299.82,0.006665333599946699,0.03012730787175899,0.020462574151836277,-0.04885689528760928,-0.011930947143904524
2019-02-20,1,1,1,1,1,1,0.07621,0.03067,1,0,1,0,0,1.02775,0.01583,0,1,0,0,-0.39358,300.06,302.06,-0.00046236665675891686,0.020806499554146374,0.023118332837940514,-0.03996168961986868,-0.0005614452260642722
2019-02-21,1,1,1,1,1,1,0.07501,0.03177,0,0,0,0,0,0.91846,0.01487,0,1,0,1,-0.37123,302.79,302.65,0.020603579211516898,0.011028197847190002,-0.0027405401835832732,-0.022848841048669355,0.0040943009971603495
2019-02-22,1,1,1,1,1,1,0.09372,0.03314,1,0,1,0,0,1.14902,0.01605,1,1,0,0,0.22266,302.86,309.1,0.0011660674375666424,0.0034334207883912615,-0.022900268843325855,-0.1391831049784602,-0.018300780617368062
2019-02-25,1,1,1,1,1,0,0.08968,0.03478,0,0,1,0,0,0.98099,0.0161,0,1,0,0,-0.34711,308.73,309.09,-0.007133592736705552,-0.02065499351491573,-0.023346303501945442,-0.09383916990920882,-0.012905317769130842
2019-02-26,1,1,1,1,1,0,0.07614,0.03589,0,0,0,0,0,0.72607,0.01591,1,0,0,0,0.95243,308.4,306.2,0.010338529776270367,-0.01617637466570998,-0.06920618354967067,-0.08675233187659004,-0.003750570739025405
2019-02-27,1,1,1,1,1,1,0.08498,0.03666,0,0,0,0,0,0.83022,0.01523,0,0,0,0,-0.24779,306.62,309.79,-0.024356365280873482,-0.02703750363407309,-0.06098782181735951,-0.09758697548212025,-0.0012598119972865307
2019-02-28,1,1,1,1,0,0,0.05541,0.03709,0,0,0,0,0,0.33637,0.01649,1,0,0,1,0.32221,309.57,302.03,-0.0030075684965461535,-0.05674719899527392,-0.021912284760551293,-0.06101067521565251,-0.10080311993918767
2019-03-01,1,1,1,1,0,0,0.05188,0.03647,0,0,0,0,0,0.27644,0.01503,0,0,0,0,-0.29776,302.57,301.66,-0.0025168896542587804,-0.03732282421512778,-0.11988342826864484,-0.057027420850443655,-0.05010597430123198
2019-03-04,1,1,1,1,0,0,0.05301,0.03583,0,0,0,0,0,0.30141,0.01524,0,0,0,0,-0.35617,301.96,301.2,0.0016495279542343422,0.03864106973642656,-0.01919769768013202,0.023303969395991997,0.062155617169129096
2019-03-05,1,1,0,1,0,0,0.03391,0.03488,0,0,0,0,0,-0.08115,0.01535,1,0,0,0,0.10128,284.93,285.4,0.007032494976789261,-0.07933208619136711,-0.029931407191852166,0.027090694935217874,0.04368461165384874
2019-03-06,1,1,0,1,0,0,0.02651,0.03326,0,0,0,0,0,-0.23866,0.01455,0,0,0,0,-0.34016,288.66,290.69,0.007558218711698039,-0.04854963911207966,-0.04889009941440836,0.030300966907258475,-0.06407462889827065
2019-03-07,1,1,0,1,0,0,0.02281,0.03147,0,0,0,0,0,-0.3056,0.01454,0,0,0,1,-0.36317,293.72,295.94,0.004383975812547014,0.058276643990929466,0.07373393801965222,0.14928193499622067,-0.011564625850340127
2019-03-12,1,1,0,1,0,0,-0.00199,0.02389,0,0,0,0,0,-0.67425,0.01378,0,0,0,0,-0.19003,264.6,265.76,-0.028134237523908978,-0.028482003129890465,-0.009772213528082108,0.05400799860893746,-0.1144844374891324
2019-03-13,1,1,0,1,0,0,-0.02977,0.02047,0,1,0,1,0,-1.05226,0.01632,1,0,0,0,0.31351,287.55,279.46,0.0028292088958921102,0.01747663216703077,0.044192959209254035,0.09021236973104618,-0.036994592271604176
2019-03-14,1,1,0,1,0,0,-0.02676,0.01688,0,0,0,1,0,-0.93453,0.0148,0,0,0,0,-0.36813,279.23,280.02,-0.0013584042325015533,0.017873739901336894,0.05984128118967624,0.09197826553228006,0.0128333452491598
2019-03-15,1,1,0,1,0,0,-0.02795,0.01363,0,0,0,1,0,-0.87855,0.01505,0,0,0,1,-0.26083,279.74,279.36,0.014243895473368573,0.04087533914036845,0.08032271883478503,0.10374125374839349,-0.003891189490218605
2019-03-18,1,1,0,1,0,0,-0.01098,0.01148,0,0,0,1,0,-0.58755,0.015,1,0,0,0,0.29696,280.12,284.11,0.0023938604520172824,0.04372315707949026,0.07054847567415345,-0.04220939238189114,-0.031190593536576827
2019-03-19,1,1,0,1,0,0,-0.00844,0.00987,0,0,0,1,0,-0.5065,0.01523,0,1,0,0,-0.13321,284.06,284.74,0.020653201246193076,0.05933419680050411,0.060944446389190166,0.00406062939755647,-0.029999649945741558
2019-03-20,1,1,0,1,1,0,0.01473,0.00957,0,0,0,0,0,-0.15582,0.01486,1,1,0,1,0.09594,285.67,291.57,0.014092215077301962,0.04015597208920507,0.04125051306608296,0.03516212888219994,-0.03543576412641958
2019-03-21,1,1,1,1,1,0,0.03053,0.01024,0,0,0,0,0,0.09771,0.01529,0,1,0,1,-0.04984,292.36,296.48,0.02088182707553221,0.02243362682589467,0.030496238572344403,0.016327632155989535,-0.05519009546941944
2019-03-22,1,1,1,1,1,0,0.04974,0.01184,0,0,0,0,0,0.43135,0.0159,1,1,0,1,0.60092,296.43,302.62,0.002175059319799777,0.003229633535460019,0.018916424993408842,-0.09405483785921442,-0.07925784339572906
2019-03-25,1,1,1,1,1,0,0.05261,0.01357,0,0,0,0,0,0.53837,0.01501,0,1,0,1,-0.20938,303.44,304.1,-0.002698256005264854,0.005166173083251291,-0.1047384007897334,-0.1393879565646593,-0.11026653504442252
2019-03-26,1,1,1,1,1,0,0.04706,0.01494,0,0,0,0,0,0.50277,0.0151,0,1,0,0,-0.1599,303.9,303.08,0.005682193591014295,0.02140733399405348,-0.05242814667988105,-0.15880409646514704,-0.10475718533201184
2019-03-27,1,1,1,1,1,1,0.04956,0.01621,0,0,0,0,0,0.61754,0.01503,1,1,1,0,1.76363,302.7,304.42,0.003218496502348289,-0.10647311898584522,-0.006075733193208421,-0.1168839699169103,-0.1019081086406779
2019-03-28,1,1,1,1,1,1,0.05099,0.01745,0,0,1,0,0,0.65199,0.01427,0,1,0,0,-0.15491,304.49,305.47,0.01085463937749287,-0.06221800823906376,-0.01500686588635336,-0.07366115216111957,-0.10347871575230505
2019-03-29,1,1,1,1,1,1,0.0611,0.01895,0,0,1,0,0,0.79296,0.01441,1,1,0,0,0.00909,305.86,309.18,0.008563167259786564,0.12188612099644125,0.019053973902728227,0.03436387900355875,0.02583778173190998
2019-04-01,1,1,1,1,0,0,0.04185,0.01978,0,0,0,0,0,0.5186,0.0156,1,1,0,0,0.18066,269.76,272.07,-0.001531660110697275,0.04873463988582172,-0.08956730601872787,-0.04201622167299057,-0.0017057123960038112
2019-04-02,1,1,1,1,0,0,0.03315,0.01989,0,0,1,0,0,0.3911,0.01436,0,1,0,0,-0.50374,287.27,286.83,0.001853813559322015,-0.08997616525423735,-0.15707759533898302,-0.08269332627118631,-0.014962923728813471
2019-04-03,1,1,1,1,0,0,0.02932,0.0197,0,0,1,0,0,0.33416,0.01428,0,0,0,0,-0.43309,302.08,302.64,-0.0020206704650854723,-0.13362925665827474,-0.10924870809593223,-0.06585398171458856,-0.022823638531866974
2019-04-04,1,1,1,1,0,0,0.02837,0.01943,0,0,1,0,0,0.31811,0.01432,0,0,0,1,-0.31518,301.88,301.27,0.003687611814962244,-0.07032020154076446,0.034466391617072434,0.022563802986600434,0.07152506480703935
2019-04-09,1,1,1,1,0,0,0.02639,0.01862,0,0,0,0,0,0.2444,0.01181,0,1,0,1,-0.15275,273.89,274.9,-0.004074483073759572,0.023951867788736037,0.0625261795057308,0.063897033624005,0.09797799017554532
2019-04-10,1,1,0,1,0,0,0.00751,0.0176,0,0,0,0,0,-0.08465,0.01229,1,0,0,0,0.19692,262.61,261.54,0.005607993365190911,0.11895264799968386,0.08684491133841465,0.06784882113660595,0.07148216895067327
2019-04-11,1,1,0,1,0,0,-0.01309,0.01549,0,0,0,1,0,-0.50721,0.01302,1,0,0,1,0.48745,253.21,254.63,0.013951734539969785,0.05214932126696836,0.044871794871794934,0.021832579185520506,0.032579185520361875
2019-04-12,1,1,0,1,0,0,-0.01778,0.01303,0,0,0,1,1,-0.71376,0.0135,0,0,0,1,-0.30479,265.2,268.9,-0.01717080616067712,-0.045372554460940684,-0.02178437630081853,-0.051408352990148454,-0.04349937560704853
2019-04-15,1,1,0,0,0,0,-0.03388,0.00996,0,1,0,1,1,-1.05464,0.01449,1,0,0,0,1.52197,288.28,283.33,-0.009161606477042894,-0.01601505628351263,-0.005468555804126307,-0.026277475941905548,-0.006675899293348886
2019-04-16,1,1,0,0,0,0,-0.04673,0.00629,0,1,0,1,0,-1.2202,0.01552,0,0,0,0,-0.27427,281.61,279.03,-0.010961365678346824,0.013477088948786964,0.0040970350404312406,-0.00546271338724158,-0.0008265947888590475
2019-04-17,1,1,0,0,0,0,-0.05761,0.00221,0,1,0,1,0,-1.19183,0.01578,0,0,0,0,-0.22905,278.25,275.2,0.0027865233597512695,0.013534542033076358,-0.02149603734665073,0.037817102739478026,-0.004885463033329596
2019-04-18,0,1,0,0,0,0,-0.04919,-0.00103,0,0,0,1,0,-0.93361,0.01579,0,0,0,0,-0.47993,276.33,277.1,0.019891500904159143,0.01045207956600347,-0.019927667269439397,0.0761663652802893,-0.019457504520795643
2019-04-19,0,1,0,0,0,0,-0.03115,-0.00279,0,0,0,1,0,-0.62656,0.01574,1,0,0,0,0.18674,276.5,282.0,-0.0055744922596221436,-0.03994461014060502,-0.02904416986223546,0.04740093736685136,-0.027162334895611373
2019-04-22,0,1,0,0,0,0,-0.03635,-0.00474,0,0,0,1,0,-0.64056,0.01536,0,0,0,1,-0.36789,281.64,280.07,-0.003139829450172993,-0.03311092874727928,-0.02162200735005526,0.04713312163271155,-0.02329896171548851
2019-04-23,0,1,0,0,1,0,-0.03723,-0.00656,0,0,0,1,0,-0.60282,0.01557,0,0,0,1,-0.18879,280.27,279.39,-0.029015692893309963,-0.017991166014292514,-0.006248428915143545,0.035443674363486055,-0.00649980249218951
2019-04-24,0,1,0,0,0,0,-0.06575,-0.01023,0,0,0,1,0,-0.86526,0.0182,1,0,0,0,0.42537,278.47,270.39,0.0011822514501051984,0.013078656666789756,0.0595189714412383,0.002364502900210619,0.034359182768685104
2019-04-25,0,1,0,0,0,0,-0.06133,-0.01305,0,0,0,1,0,-0.74838,0.01791,0,0,0,0,-0.33638,270.67,270.99,0.009934630867525884,0.02201130110425842,0.09894005982937548,0.011338035971488747,0.04597998301141204
2019-04-26,0,1,0,0,0,0,-0.05081,-0.01482,0,0,0,1,0,-0.59644,0.01825,0,0,0,0,-0.12723,270.77,273.46,0.005242319818168584,0.05132341080724401,0.08142092528777778,0.010851235427817407,0.04098540948749907
2019-04-29,0,1,0,0,0,0,-0.0464,-0.01621,0,0,0,1,0,-0.51486,0.01872,0,1,0,0,-0.19923,272.78,274.21,0.009263649294285026,0.0852328677194647,0.07035267515226673,0.02020496735840127,0.016411977096174146
2019-04-30,0,1,0,0,0,0,-0.03622,-0.01672,0,0,0,1,0,-0.36842,0.01824,0,1,0,0,-0.00946,274.19,276.73,-0.0016014482662582985,0.026980921877175934,0.003829550201921661,-0.03209859351065325,-0.0008355382258738997
2019-05-02,0,1,1,0,1,0,-0.00567,-0.01497,0,0,0,0,0,0.08901,0.01713,0,1,0,0,-0.11614,287.24,286.78,-0.01607036571655318,-0.029561536935387878,-0.10287018054361485,-0.09073473976588853,-0.04368097348059008
2019-05-03,0,1,1,0,1,0,-0.00457,-0.0138,0,0,0,0,0,0.15765,0.01616,0,1,0,0,-0.28684,302.42,297.56,0.011764302373439506,-0.011044038962820801,-0.06077651255316241,-0.07010563863355745,0.01437096995472631
2019-05-06,0,1,0,0,1,0,-0.03696,-0.01516,0,0,0,0,1,-0.33794,0.01832,1,1,0,0,0.46661,291.56,294.99,-0.0031927178860131633,-0.07849330887847294,-0.06344677671353849,-0.06939066639494607,-0.0635826370491136
2019-05-07,0,1,0,0,1,0,-0.02688,-0.0152,0,0,0,0,1,-0.13342,0.01846,0,1,0,0,-0.00535,294.42,293.48,-0.003214989456217343,-0.053341169149929146,-0.032979569260552344,-0.053686866940920175,0.045320980398935395
2019-05-08,0,1,0,0,0,0,-0.03764,-0.01621,0,0,0,0,1,-0.38391,0.01902,0,1,0,0,-0.07015,289.27,288.34,-0.009925920519651021,0.006240192679633827,0.014560449585811819,0.009597489325986475,-0.04926467904973908
2019-05-09,0,1,0,0,0,0,-0.04922,-0.01789,0,0,0,0,1,-0.69882,0.01895,1,0,0,1,0.09009,274.03,271.31,0.019129140305172987,0.04104949758094545,0.023371790100483958,0.04194268701153714,-0.012579084480833669
2019-05-13,0,1,0,0,0,0,-0.03548,-0.01961,0,0,0,0,1,-0.29273,0.02015,0,0,0,0,-0.00846,268.7,273.84,0.006166757890895713,0.014486407589855865,-0.010691479656996905,0.03346104725415078,0.1224594052180259
2019-05-14,0,1,0,0,0,0,-0.02769,-0.01928,0,0,0,0,1,-0.07049,0.01834,0,0,0,1,-0.25217,274.05,275.74,0.013624669348117457,-0.0035873464507012454,-0.00717469290140238,0.028952422364749708,0.11044678769431449
2019-05-15,0,1,1,0,1,0,-0.01309,-0.01797,0,0,0,0,1,0.33499,0.01896,0,1,0,0,-0.02353,275.97,279.73,-0.007638492290120036,-0.032267275842375875,-0.022915476870359885,-0.005247001713306831,0.08484437464306094
2019-05-16,0,1,1,0,1,0,-0.01839,-0.01745,0,0,0,0,1,0.14585,0.01872,0,1,0,0,-0.29676,280.16,278.02,-0.008473659539177003,-0.012043413983341078,-0.002415894421807785,0.03486820755057152,0.10208055385281067
2019-05-17,0,1,0,0,1,0,-0.02801,-0.01764,0,0,0,0,1,-0.14787,0.01925,0,1,0,0,-0.2252,277.33,274.98,-0.016505241774585566,-0.007001124532956093,0.015598360358399566,0.04911669750063474,0.10487176696775125
2019-05-20,0,1,0,0,0,0,-0.04009,-0.01863,0,0,0,0,1,-0.52134,0.01968,0,0,0,0,-0.00519,275.67,271.12,0.009468720064844227,0.01930587281703633,0.04347505710706656,0.08963967283177365,0.10890870238007522
2019-05-21,0,1,0,0,0,0,-0.02879,-0.0184,0,0,0,0,1,-0.17854,0.01949,0,0,0,0,-0.06085,271.42,273.99,-0.0005841548010221409,0.022161372763782605,0.03672873311427538,0.006571741511500528,0.09069003285870769
2019-05-22,0,1,0,0,0,0,-0.02854,-0.01838,0,0,0,0,1,-0.23253,0.01859,0,0,0,0,-0.52531,273.9,273.74,0.011997951569244325,0.035993854707732975,0.019423513058746122,0.10607944985002571,0.09217938400760839
2019-05-23,0,1,1,0,0,0,-0.01748,-0.01749,0,0,0,0,1,0.07342,0.01887,0,0,0,1,-0.10533,273.38,276.66,0.013943213095755524,0.028393452122265517,0.03940315804722583,-0.056460959003332034,0.08318846878168906
2019-05-24,0,1,1,0,1,0,-0.0055,-0.01596,0,0,0,0,1,0.42466,0.01672,0,1,0,0,-0.13217,276.12,279.97,0.008869732483169024,-0.0072667687813914306,0.030206960424607132,-0.05489260143198105,0.06953300324154865
2019-05-27,0,1,1,0,1,0,0.0058,-0.01394,0,0,0,0,1,0.71582,0.01636,1,1,0,0,0.94428,280.73,283.22,0.006022815843548468,0.016793027704952834,0.047792815134982014,0.08981081272585567,0.06153900658966904
2019-05-28,0,1,1,0,1,0,0.0081,-0.01211,0,0,0,0,1,0.71405,0.01576,0,1,0,0,-0.29093,282.26,283.96,-0.018558951965065407,0.018488519509790136,-0.029088604028736365,0.07920129595717706,0.0526130440907171
2019-05-29,0,1,1,0,1,0,-0.0102,-0.01176,0,0,0,0,1,0.16406,0.01698,1,1,0,1,0.17769,283.96,278.69,0.027421779909787558,0.05874561466313466,0.0824801317390993,0.0880289253239781,-0.03279158015321815
2019-05-30,0,1,1,0,1,1,0.01854,-0.00927,0,0,0,0,1,0.99497,0.01812,1,1,0,0,0.26192,279.34,287.0,0.004619980547450275,-0.04230929553980822,-0.0950048631374184,0.06169237182159226,0.01938307628178393
2019-05-31,0,1,1,1,1,1,0.02533,-0.00689,1,0,0,0,1,1.11189,0.01708,1,1,0,0,0.02259,287.88,289.21,-0.006116207951070263,0.016164263870685813,-0.10837786067143862,0.023557482273078634,-0.008771045468293215
2019-06-03,0,1,1,1,1,1,0.02934,-0.00454,1,0,0,0,1,1.03438,0.01663,0,1,0,0,-0.03911,297.57,295.75,-0.030317951603826665,-0.08367332583005072,0.08191474395047837,0.05859594822734948,-0.021243669105233565
2019-06-05,1,1,1,1,1,1,0.04157,0.00012,1,0,1,0,1,1.00945,0.0162,0,1,0,0,-0.0055,284.32,275.7,0.024461309120476837,-0.1010977097167639,0.038250440439083766,0.012129014771649294,-0.036658083751185955
2019-06-06,1,1,1,1,1,1,0.06484,0.00366,1,0,1,0,0,1.19963,0.01644,1,1,0,0,0.26935,295.16,302.38,-0.00905252748088714,0.1700201589897683,0.1560229736411698,0.13567380472405,0.006123768590011736
2019-06-11,1,1,1,1,1,0,0.05494,0.01111,0,0,1,0,0,0.77314,0.01495,0,1,0,0,-0.13643,262.91,260.53,-0.006887258571642629,0.14706542895643038,0.14403353795478346,0.11951639466986053,-0.002432998951939047
2019-06-12,1,1,1,1,1,1,0.06344,0.01342,0,0,1,0,0,0.80994,0.01483,1,1,0,1,0.09933,267.16,265.32,0.012607808282309785,0.0004937783922576156,0.002633484758707061,-0.011620251497794332,-0.03657251958654273
2019-06-13,1,1,1,1,1,1,0.07,0.01585,0,0,1,0,0,0.81584,0.01458,1,1,0,0,0.0637,303.78,307.61,-0.005193962019152787,-0.00782340529134884,-0.022950819672131084,-0.027333225125791283,-0.051907157928907655
2019-06-14,1,1,1,1,1,0,0.06321,0.01786,0,0,1,0,0,0.6873,0.01449,0,1,0,0,-0.22182,308.05,306.45,-0.007607914843596908,-0.005485535166198652,-0.0245543002677463,-0.024031868347156093,-0.04989224841637818
2019-06-17,1,1,1,1,1,0,0.05222,0.01919,0,0,1,0,0,0.53523,0.01498,0,1,0,1,-0.15437,306.26,303.93,0.005229403058707449,-0.010097023515869052,-0.017990462095050286,-0.11139615194869268,-0.046242394343035675
2019-06-18,1,1,1,1,1,0,0.05574,0.02034,0,0,1,0,0,0.55911,0.01332,0,1,0,1,-0.16693,304.05,305.64,-0.0021622329969860354,-0.021294718909710353,-0.02014808019918768,-0.0385925828855983,-0.04694666491940758
2019-06-19,1,1,1,1,0,0,0.04993,0.02124,0,0,1,0,0,0.47296,0.01164,0,0,0,0,-0.24196,305.24,304.58,-0.011754662463882237,-0.019634883110060453,-0.014151562910428184,-0.03152088258471242,-0.04685447859206715
2019-06-20,1,1,1,1,0,0,0.036,0.02147,0,0,0,0,0,0.26294,0.01225,1,0,0,1,0.13671,304.56,300.98,-0.005128546689756153,-0.003962967896629754,-0.002164646330091835,-0.07326495271080324,-0.03256960170507517
2019-06-21,1,1,1,1,0,0,0.02715,0.02112,0,0,0,0,1,0.10555,0.0123,0,0,0,0,-0.24226,300.28,298.74,-0.0030384987812616115,0.0025376473338007965,-0.0019700156933454283,-0.050585996193529104,-0.026077665364452884
2019-06-24,1,1,1,1,0,0,0.02553,0.02057,0,0,0,0,1,0.05691,0.01199,0,0,0,0,-0.12968,299.49,298.58,0.002480308362661221,0.004290263113792436,-0.09441930618401206,-0.11339031339031347,-0.026445449974861868
2019-06-25,1,1,1,1,0,0,0.02618,0.02006,0,0,0,0,1,0.04556,0.01128,0,0,0,1,-0.21062,298.35,299.09,0.003609987632449796,-0.0009024969081126155,-0.019086138316007695,-0.1091687000701943,-0.03142026272687781
2019-06-26,1,1,1,1,0,0,0.02894,0.01972,0,0,0,0,1,0.06443,0.00995,0,0,0,1,-0.18318,299.17,300.25,-0.003359499733900928,-0.10131718999467798,-0.018893028206492857,-0.02651011176157525,-0.03173230441724306
2019-06-27,1,1,0,1,0,0,0.02574,0.01934,0,0,0,0,1,-0.04582,0.00986,1,0,0,1,0.12577,300.64,299.63,-0.0005015883631500628,-0.018692526333389137,-0.06945326868416668,-0.02337401772278891,-0.032770439725798406
2019-06-28,1,1,0,1,1,0,0.02231,0.01882,0,0,0,0,1,-0.18522,0.00989,0,0,0,0,-0.21034,299.05,298.9,-0.007202175350922269,0.0838538987285955,0.044829866980230726,0.0692290732711105,0.06052032042331157
2019-07-01,1,1,0,1,0,0,0.01951,0.01817,0,0,0,0,1,-0.33337,0.00989,0,0,0,1,-0.0989,272.14,270.18,0.012874055154799224,-0.039519552686984594,-0.0870120456977187,0.0008973872225865875,-0.05801953542953786
2019-07-02,1,1,0,1,0,0,0.0021,0.01685,0,1,0,1,1,-1.06415,0.01042,1,0,0,1,0.1957,289.73,293.46,-0.00047441545238913196,-0.03646221619789913,-0.09688241274144371,-0.014198576753642778,-0.014096916299559559
2019-07-03,1,1,0,1,0,0,0.01084,0.01573,0,0,0,1,1,-0.72086,0.01005,1,0,0,1,0.15381,295.1,294.96,0.00961433806189449,-0.04030765881798071,0.06182200776403146,0.05318724376882056,-0.0030838442840039892
2019-07-05,1,1,0,1,0,0,0.00204,0.01351,0,0,0,1,1,-0.83145,0.00885,0,0,0,0,-0.23999,275.63,278.28,-0.007989393992254845,-0.07019502494505114,0.018944283571154408,0.01350172696507701,0.013048180581237245
